,vendorid,pickup_datetime,dropoff_datetime,Store_and_fwd_flag,rate_code,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,Improvement_surcharge,Total_amount,Payment_type,Trip_type
7850557,2,05/24/2015 06:51:50 AM,05/24/2015 07:03:34 AM,N,1,-73.95697021484375,40.7480697631836,-73.9747314453125,40.7420310974121,1,2.97,11.5,0.0,0.5,5.35,5.54,,0.3,23.19,1,1.0
489229,2,02/17/2015 07:43:35 PM,02/17/2015 07:51:37 PM,N,1,-73.88574981689453,40.74734115600586,-73.89701843261719,40.75809860229492,1,1.36,7.5,1.0,0.5,0.0,0.0,,0.3,9.3,2,1.0
17649234,1,03/17/2015 08:14:07 PM,03/17/2015 08:19:23 PM,N,1,-73.95421600341797,40.8005485534668,-73.938720703125,40.79949188232422,1,1.1,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2,1.0
14602705,2,12/11/2015 07:06:21 PM,12/11/2015 07:17:10 PM,N,1,-73.9597396850586,40.68889617919922,-73.96757507324217,40.71071243286133,1,2.09,9.5,1.0,0.5,2.26,0.0,,0.3,13.56,1,1.0
11356266,1,01/06/2015 09:32:35 PM,01/06/2015 10:08:06 PM,N,1,-73.93174743652342,40.794536590576165,-73.92469024658203,40.64368438720703,1,17.3,48.5,0.5,0.5,0.0,0.0,,0.3,49.8,2,1.0
1228848,2,02/17/2015 08:41:49 PM,02/17/2015 08:49:43 PM,N,1,-73.94064331054686,40.83971786499024,-73.92392730712889,40.83797836303711,1,2.22,8.5,0.5,0.5,1.96,0.0,,0.3,11.76,1,1.0
3398622,2,10/24/2015 12:24:22 PM,10/24/2015 12:53:38 PM,N,1,-73.91990661621092,40.765960693359375,-73.98124694824217,40.74655532836913,1,4.72,21.5,0.0,0.5,0.0,0.0,,0.3,22.3,2,1.0
13827523,2,04/14/2015 08:23:27 AM,04/14/2015 08:25:51 AM,N,1,-73.94767761230467,40.79596328735352,-73.94011688232422,40.792911529541016,1,0.45,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,2,1.0
9935466,2,06/17/2015 09:57:41 PM,06/17/2015 10:08:49 PM,N,1,-73.95822143554686,40.686798095703125,-73.96149444580078,40.71631240844727,2,2.65,10.5,0.5,0.5,2.36,0.0,,0.3,14.16,1,1.0
13200994,2,11/14/2015 08:50:57 PM,11/14/2015 09:00:21 PM,N,1,-73.93836975097656,40.85081100463867,-73.97264862060547,40.79384613037109,1,5.03,15.5,0.5,0.5,3.36,0.0,,0.3,20.16,1,1.0
9271177,2,05/14/2015 07:11:28 PM,05/14/2015 07:17:41 PM,N,1,-73.94429016113281,40.74750518798828,-73.95659637451173,40.74760055541992,1,0.87,6.0,1.0,0.5,0.0,0.0,,0.3,7.8,2,1.0
14958779,2,03/18/2015 09:49:57 AM,03/18/2015 09:55:54 AM,N,1,-73.95511627197266,40.73579788208008,-73.94884490966798,40.74440383911133,1,1.08,6.5,0.0,0.5,1.82,0.0,,0.3,9.12,1,1.0
15634867,2,11/15/2015 07:02:14 PM,11/15/2015 07:13:03 PM,N,1,-73.93972778320312,40.79833221435546,-73.92937469482422,40.852386474609375,1,4.25,14.0,0.0,0.5,0.0,0.0,,0.3,14.8,2,1.0
3028052,2,01/11/2015 02:06:06 PM,01/11/2015 02:13:54 PM,N,1,-73.9552993774414,40.78873062133789,-73.94437408447266,40.7795524597168,1,1.07,6.5,0.0,0.5,1.3,0.0,,0.0,8.3,1,1.0
356362,2,02/20/2015 10:51:10 PM,02/20/2015 10:55:50 PM,N,1,-73.90068054199219,40.88497543334961,-73.88368225097656,40.8828125,1,1.12,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1.0
14873728,1,05/08/2015 11:50:08 AM,05/08/2015 12:03:20 PM,N,1,-73.9915313720703,40.69153594970703,-73.99707794189453,40.69559860229492,1,0.6,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,2,1.0
772578,2,02/03/2015 08:07:25 PM,02/03/2015 08:21:35 PM,N,1,-73.86749267578125,40.74185180664063,-73.92048645019531,40.73947143554688,1,3.25,13.5,0.5,0.5,0.0,0.0,,0.3,14.8,2,1.0
1999951,2,12/11/2015 02:30:14 PM,12/11/2015 02:52:48 PM,N,1,-73.94317626953125,40.70808029174805,-73.99394226074217,40.72269058227539,1,3.08,16.0,0.0,0.5,1.11,0.0,,0.3,17.91,1,1.0
15187707,2,11/16/2015 10:29:08 AM,11/16/2015 10:34:34 AM,N,5,-73.8873519897461,40.88433074951172,-73.904541015625,40.878849029541016,1,1.3,10.0,0.0,0.0,0.0,0.0,,0.0,10.0,2,2.0
3977893,2,09/19/2015 12:26:21 PM,09/19/2015 12:52:37 PM,N,1,-73.917724609375,40.770015716552734,-73.98323822021484,40.74176788330078,1,5.42,20.5,0.0,0.5,5.32,0.0,,0.3,26.62,1,1.0
9987018,1,08/31/2015 05:24:31 AM,08/31/2015 05:29:35 AM,N,1,-73.95120239257811,40.66463470458984,-73.95986938476561,40.67130661010742,1,0.9,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1.0
7549904,2,06/20/2015 07:36:09 PM,06/20/2015 08:19:16 PM,N,1,-73.98989868164062,40.68760681152344,-73.98710632324217,40.760963439941406,5,6.95,31.5,0.0,0.5,3.0,0.0,,0.3,35.3,1,1.0
1181728,2,02/05/2015 04:20:46 PM,02/05/2015 04:39:06 PM,N,1,-73.86737823486328,40.86561584472656,-73.86236572265625,40.834571838378906,1,2.3,13.0,1.0,0.5,0.0,0.0,,0.3,14.8,2,1.0
3754305,2,07/31/2015 12:50:25 PM,07/31/2015 01:04:30 PM,N,1,-73.92123413085938,40.86774826049805,-73.9559326171875,40.82252883911133,1,3.59,13.5,0.0,0.5,0.0,0.0,,0.3,14.3,2,1.0
1676546,1,01/28/2015 10:44:20 PM,01/28/2015 10:47:57 PM,N,1,-73.95760345458984,40.7178840637207,-73.95318603515625,40.72786712646485,1,0.8,4.5,0.5,0.5,0.0,0.0,,0.0,5.5,2,1.0
7738047,2,12/02/2015 08:46:12 PM,12/02/2015 09:03:16 PM,N,1,-73.96682739257811,40.70581817626953,-73.92752838134764,40.67835235595703,1,3.61,14.0,0.5,0.5,0.0,0.0,,0.3,15.3,2,1.0
4272991,2,08/10/2015 02:33:21 PM,08/10/2015 02:51:17 PM,N,1,-73.80764007568358,40.70032501220703,-73.7557601928711,40.66170501708984,1,6.18,19.5,0.0,0.5,4.06,0.0,,0.3,24.36,1,1.0
9740206,2,09/04/2015 10:13:03 PM,09/04/2015 10:18:50 PM,N,1,-73.93199920654298,40.764923095703125,-73.91820526123048,40.755897521972656,1,1.15,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1.0
9428933,2,07/26/2015 01:06:27 AM,07/26/2015 01:25:34 AM,N,1,-73.92823028564453,40.763282775878906,-73.88430023193358,40.74764633178711,1,2.67,14.0,0.5,0.5,0.0,0.0,,0.3,15.3,2,1.0
5195216,2,05/15/2015 07:45:00 AM,05/15/2015 07:57:48 AM,N,1,-73.94499206542967,40.833778381347656,-73.92708587646483,40.8323974609375,1,1.89,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,2,1.0
7465657,2,01/17/2015 11:39:14 PM,01/17/2015 11:46:02 PM,N,1,-73.9088134765625,40.74506759643555,-73.8997344970703,40.740100860595696,1,1.27,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2,1.0
4597801,1,09/21/2015 08:41:46 PM,09/21/2015 08:44:42 PM,N,1,-73.94154357910156,40.82352828979492,-73.94957733154298,40.82611083984375,1,0.6,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2,1.0
6822203,2,05/28/2015 02:49:50 AM,05/28/2015 02:55:14 AM,N,1,-73.8885269165039,40.747291564941406,-73.90648651123048,40.75319290161133,1,1.04,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1.0
6156605,2,12/04/2015 07:19:51 AM,12/04/2015 07:23:11 AM,N,1,-73.9365005493164,40.814453125,-73.93762969970702,40.80438232421875,1,0.92,5.0,0.0,0.5,1.16,0.0,,0.3,6.96,1,1.0
8254539,2,03/21/2015 01:55:56 PM,03/21/2015 02:03:33 PM,N,1,-73.94160461425781,40.80123519897461,-73.9560317993164,40.812896728515625,1,1.33,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2,1.0
17904234,2,08/02/2015 12:01:23 AM,08/02/2015 12:14:07 AM,N,1,-73.96009063720702,40.71756362915039,-73.9847183227539,40.6965446472168,1,3.6,13.5,0.5,0.5,2.96,0.0,,0.3,17.76,1,1.0
11941078,2,06/16/2015 02:29:00 PM,06/16/2015 02:43:19 PM,N,1,-73.95500183105469,40.734642028808594,-73.9510269165039,40.711036682128906,1,1.29,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,2,1.0
17920164,2,10/07/2015 05:07:14 PM,10/07/2015 05:41:42 PM,N,1,-73.94309234619139,40.811050415039055,-73.97330474853516,40.75764846801758,5,4.58,23.5,1.0,0.5,0.0,0.0,,0.3,25.3,2,1.0
14396816,2,06/30/2015 09:33:45 AM,06/30/2015 10:54:25 AM,N,1,-73.82952880859375,40.759742736816406,-73.98444366455078,40.76386260986328,1,10.78,53.5,0.0,0.5,0.0,0.0,,0.3,54.3,2,1.0
13735266,2,07/10/2015 06:31:26 PM,07/10/2015 06:35:29 PM,N,1,-73.9034652709961,40.7453727722168,-73.90631866455078,40.74239730834961,1,0.44,4.5,1.0,0.5,1.0,0.0,,0.3,7.3,1,1.0
4048291,2,08/03/2015 08:19:06 AM,08/03/2015 08:57:46 AM,N,1,-73.92166137695312,40.76673889160156,-73.98789978027342,40.7376365661621,6,5.63,26.5,0.0,0.5,0.0,0.0,,0.3,27.3,1,1.0
2256331,2,01/03/2015 08:50:16 PM,01/03/2015 08:55:52 PM,N,1,-73.99302673339844,40.69735336303711,-73.9994888305664,40.684883117675774,3,0.98,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1.0
603157,2,02/18/2015 02:40:42 PM,02/18/2015 02:58:25 PM,N,1,0.0,0.0,0.0,0.0,5,4.05,16.0,0.0,0.5,0.0,0.0,,0.3,16.8,1,1.0
15658228,2,10/28/2015 12:26:36 AM,10/28/2015 12:34:36 AM,N,1,-73.85619354248048,40.75152587890625,-73.86742401123048,40.76773834228516,2,2.06,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2,1.0
1777739,1,01/24/2015 01:39:10 AM,01/24/2015 01:52:50 AM,N,5,-73.84915161132812,40.86687850952149,-73.86099243164062,40.824756622314446,1,4.7,14.0,0.0,0.0,2.8,0.0,,0.0,16.8,1,2.0
16753065,2,06/13/2015 02:17:23 PM,06/13/2015 02:22:18 PM,N,1,-73.86956787109375,40.749210357666016,-73.88475799560547,40.74778366088867,1,0.77,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2,1.0
12118580,2,11/10/2015 06:02:12 PM,11/10/2015 06:20:45 PM,N,1,-73.96247100830078,40.80990982055664,-73.98847198486328,40.77874374389648,1,2.85,14.5,1.0,0.5,1.0,0.0,,0.3,17.3,1,1.0
8481602,1,09/27/2015 12:44:38 AM,09/27/2015 12:53:50 AM,N,1,-73.90913391113281,40.76116943359375,-73.91511535644531,40.74243927001953,1,1.6,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,2,1.0
12722356,2,09/25/2015 10:54:45 AM,09/25/2015 11:22:37 AM,N,1,-73.9190902709961,40.76586151123047,-73.99652099609375,40.72532653808594,1,6.59,23.0,0.0,0.5,4.76,0.0,,0.3,28.56,1,1.0
8766758,2,11/15/2015 05:11:50 PM,11/15/2015 05:27:11 PM,N,1,-73.94767761230467,40.764068603515625,-73.95698547363281,40.71830368041992,1,4.19,15.0,0.0,0.5,2.0,0.0,,0.3,17.8,1,1.0
4136048,2,10/14/2015 12:59:32 PM,10/14/2015 01:12:01 PM,N,1,-73.92539978027344,40.81021881103516,-73.86895751953125,40.83087539672852,1,5.1,17.5,0.0,0.5,2.0,0.0,,0.3,20.3,1,1.0
2570669,2,01/14/2015 03:26:59 PM,01/14/2015 03:37:00 PM,N,1,-73.99131011962889,40.68062210083008,-73.97466278076173,40.67561721801758,2,0.99,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,2,1.0
9670551,1,10/13/2015 08:57:39 PM,10/13/2015 09:08:59 PM,N,1,-73.99470520019531,40.68054962158203,-73.96665954589844,40.672664642333984,1,1.6,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2,1.0
12174908,2,12/03/2015 01:12:33 PM,12/03/2015 01:19:29 PM,N,1,-73.94564056396483,40.801944732666016,-73.9368438720703,40.814067840576165,1,1.29,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2,1.0
1271271,2,02/10/2015 10:56:25 AM,02/10/2015 11:01:38 AM,N,1,-73.94178009033203,40.79875946044922,-73.95510864257811,40.80433654785156,1,0.79,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2,1.0
9380627,1,06/26/2015 04:05:37 AM,06/26/2015 04:15:36 AM,N,1,-73.88221740722656,40.747806549072266,-73.90897369384764,40.7783203125,1,3.8,13.0,0.5,0.5,0.0,0.0,,0.3,14.3,2,1.0
9792307,1,10/14/2015 12:36:52 PM,10/14/2015 12:40:53 PM,N,1,-73.93919372558595,40.74832534790039,-73.93305969238281,40.74451446533203,1,0.7,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2,1.0
17204018,2,05/03/2015 03:08:00 AM,05/03/2015 03:30:22 AM,N,1,-73.92398071289062,40.70906448364258,-73.96061706542967,40.659423828125,1,5.17,19.0,0.5,0.5,5.08,0.0,,0.3,25.38,1,1.0
18268258,2,05/06/2015 07:25:55 AM,05/06/2015 07:41:39 AM,N,1,-73.88254547119139,40.84163665771485,-73.85182189941406,40.89147186279297,1,5.45,18.5,0.0,0.5,0.0,0.0,,0.3,19.3,1,1.0
10781158,2,03/18/2015 07:05:44 PM,03/18/2015 07:17:47 PM,N,1,-73.92243194580078,40.817359924316406,-73.94888305664062,40.82852554321289,1,1.76,9.5,1.0,0.5,0.0,0.0,,0.3,11.3,1,1.0
8091505,1,03/07/2015 12:34:47 PM,03/07/2015 12:47:21 PM,N,1,-73.97997283935547,40.6719856262207,-73.99251556396483,40.6897850036621,1,1.9,10.5,0.0,0.5,2.8,0.0,,0.3,14.1,1,1.0
1018344,2,02/27/2015 12:57:38 AM,02/27/2015 01:06:04 AM,N,1,-73.93920135498048,40.79769134521485,-73.91039276123048,40.80949020385742,1,2.49,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,2,1.0
9918963,2,08/06/2015 07:02:23 PM,08/06/2015 07:12:40 PM,N,1,-73.96672058105469,40.804393768310554,-73.94050598144531,40.82966232299805,1,2.51,10.5,1.0,0.5,1.7,0.0,,0.3,14.0,1,1.0
10054827,2,10/25/2015 04:13:41 PM,10/25/2015 04:19:40 PM,N,1,-73.9710693359375,40.67540740966797,-73.97775268554686,40.6845932006836,1,0.71,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2,1.0
16023512,2,08/30/2015 06:17:04 AM,08/30/2015 06:24:01 AM,N,1,-73.93629455566406,40.71158599853516,-73.90857696533203,40.702007293701165,1,1.97,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,2,1.0
11611567,2,12/20/2015 03:43:44 PM,12/20/2015 04:13:29 PM,N,1,-73.89162445068358,40.74689865112305,-73.90621948242188,40.70074081420898,1,7.55,25.5,0.0,0.5,0.0,0.0,,0.3,26.3,2,1.0
3447483,1,03/31/2015 08:56:54 PM,03/31/2015 09:03:46 PM,N,1,-73.92064666748048,40.756851196289055,-73.92420196533203,40.76829147338867,1,1.1,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2,1.0
13618270,2,06/08/2015 11:15:08 AM,06/08/2015 11:31:03 AM,N,1,-73.84426879882812,40.72136306762695,-73.87122344970702,40.68399810791016,1,4.51,15.5,0.0,0.5,0.0,0.0,,0.3,16.3,2,1.0
10410830,2,04/19/2015 08:35:19 PM,04/19/2015 08:53:33 PM,N,1,-73.9651870727539,40.80643844604492,-73.97032165527342,40.759220123291016,1,4.07,15.5,0.5,0.5,0.0,0.0,,0.3,16.8,2,1.0
105474,2,02/26/2015 12:03:11 AM,02/26/2015 12:07:45 AM,N,1,-73.87260437011719,40.84131622314453,-73.85870361328125,40.84001159667969,1,1.14,5.5,0.5,0.5,0.2,0.0,,0.3,7.0,1,1.0
11074696,2,04/22/2015 10:58:55 PM,04/22/2015 11:15:18 PM,N,1,-73.95968627929686,40.71816635131836,-73.96173095703125,40.68317031860352,3,3.06,13.0,0.5,0.5,2.86,0.0,,0.3,17.16,1,1.0
14415072,2,11/20/2015 09:22:12 AM,11/20/2015 09:55:50 AM,N,1,-73.94670867919923,40.800395965576165,-73.98213958740233,40.75540542602539,1,3.65,21.5,0.0,0.5,4.46,0.0,,0.3,26.76,1,1.0
10542869,2,05/09/2015 12:13:27 AM,05/09/2015 12:28:47 AM,N,1,-73.89096069335938,40.746936798095696,-73.86466979980467,40.75788116455078,1,2.58,12.0,0.5,0.5,0.0,0.0,,0.3,13.3,2,1.0
2345949,1,12/11/2015 08:53:30 AM,12/11/2015 09:02:17 AM,N,1,-73.97264099121092,40.69327163696289,-73.99082946777342,40.69487762451172,1,1.3,7.5,0.0,0.5,2.45,0.0,,0.3,10.75,1,1.0
5434035,2,11/24/2015 05:00:34 PM,11/24/2015 05:18:03 PM,N,1,-73.96604919433594,40.58583068847656,-73.97341918945312,40.60886001586913,5,1.98,12.5,1.0,0.5,0.0,0.0,,0.3,14.3,2,1.0
386237,1,02/11/2015 08:30:14 PM,02/11/2015 08:54:53 PM,N,1,-73.91451263427734,40.838035583496094,-73.97805023193358,40.7252197265625,1,9.6,29.0,0.5,0.5,0.0,0.0,,0.3,30.3,1,1.0
4620058,2,11/22/2015 03:16:21 AM,11/22/2015 03:25:29 AM,N,1,-73.94728088378906,40.674259185791016,-73.94978332519531,40.65296173095703,1,1.84,8.5,0.5,0.5,2.45,0.0,,0.3,12.25,1,1.0
6589995,1,05/26/2015 06:47:10 PM,05/26/2015 07:07:25 PM,N,1,-73.96530151367188,40.804325103759766,-73.98100280761719,40.76771545410156,1,2.9,15.0,1.0,0.5,0.0,0.0,,0.3,16.8,2,1.0
3646452,2,03/20/2015 07:03:07 AM,03/20/2015 07:22:05 AM,N,1,-73.99401092529298,40.69910430908203,-73.96693420410156,40.76078414916992,1,7.06,22.0,0.0,0.5,4.56,0.0,,0.3,27.36,1,1.0
6457870,2,03/30/2015 04:27:33 AM,03/30/2015 04:42:58 AM,N,1,-73.95103454589844,40.7866325378418,-73.87296295166014,40.77435302734375,1,7.99,24.0,0.5,0.5,6.17,5.54,,0.3,37.01,1,1.0
13078987,2,03/20/2015 11:59:25 PM,03/21/2015 12:06:19 AM,N,1,-73.88479614257811,40.7436752319336,-73.87806701660156,40.73948287963867,1,0.47,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1.0
12284469,2,05/03/2015 05:24:37 PM,05/03/2015 05:38:15 PM,N,1,-73.96255493164062,40.810176849365234,-73.97624969482422,40.78133392333984,1,2.4,12.0,0.0,0.5,2.56,0.0,,0.3,15.36,1,1.0
17210065,1,04/25/2015 05:02:57 PM,04/25/2015 05:17:06 PM,N,1,-73.86392211914062,40.761993408203125,-73.90924835205078,40.75402069091797,1,2.7,12.0,0.0,0.5,2.2,0.0,,0.3,15.0,1,1.0
7412626,2,10/17/2015 02:06:23 AM,10/17/2015 02:24:19 AM,N,1,-73.95154571533203,40.71368789672852,-73.91238403320312,40.69338607788086,1,2.96,14.0,0.5,0.5,2.0,0.0,,0.3,17.3,1,1.0
1401313,2,02/07/2015 02:18:49 AM,02/07/2015 02:29:07 AM,N,1,-73.95191192626953,40.715667724609375,-73.96124267578125,40.68649291992188,1,2.41,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2,1.0
1219826,2,01/24/2015 09:57:39 PM,01/24/2015 10:19:59 PM,N,1,-73.95669555664062,40.74784469604492,-73.99236297607422,40.73068618774414,1,6.22,21.5,0.5,0.5,4.56,0.0,,0.3,27.36,1,1.0
8773178,2,03/24/2015 01:24:02 PM,03/24/2015 01:45:22 PM,N,1,-73.92990112304686,40.756492614746094,-73.9675521850586,40.768741607666016,1,3.18,16.0,0.0,0.5,5.0,0.0,,0.3,21.8,1,1.0
1626289,2,02/28/2015 06:49:39 PM,02/28/2015 07:10:04 PM,N,1,-73.95536804199219,40.804386138916016,-73.95439910888672,40.76572036743164,2,3.87,16.0,0.0,0.5,0.0,0.0,,0.3,16.8,2,1.0
17719753,1,05/29/2015 10:06:11 AM,05/29/2015 10:11:05 AM,N,1,-73.97470855712889,40.675662994384766,-73.9773712158203,40.684097290039055,1,0.6,5.5,0.0,0.5,1.55,0.0,,0.3,7.85,1,1.0
567959,2,02/18/2015 04:07:40 AM,02/18/2015 04:27:44 AM,N,1,-73.9451675415039,40.80764389038086,-73.86173248291014,40.879878997802734,1,9.51,28.0,0.5,0.5,0.0,0.0,,0.3,29.3,2,1.0
12926158,2,10/20/2015 02:09:48 PM,10/20/2015 02:34:47 PM,N,1,-73.95201110839844,40.819427490234375,-73.98898315429686,40.75386428833008,1,6.83,24.5,0.0,0.5,3.88,0.0,,0.3,29.18,1,1.0
17677233,1,07/09/2015 09:31:06 AM,07/09/2015 09:43:24 AM,N,1,-73.95579528808595,40.69218444824219,-73.96148681640625,40.71458053588867,1,1.6,9.5,0.0,0.5,2.05,0.0,,0.3,12.35,1,1.0
2852882,1,09/05/2015 04:18:21 PM,09/05/2015 04:41:29 PM,N,1,-73.95417785644531,40.743328094482415,-73.91028594970702,40.76169204711913,1,4.3,18.0,0.0,0.5,3.75,0.0,,0.3,22.55,1,1.0
16538705,2,08/19/2015 03:45:39 PM,08/19/2015 03:57:45 PM,N,1,-73.8903045654297,40.74706268310546,-73.87659454345702,40.75925064086913,1,1.69,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,2,1.0
16637495,2,04/16/2015 08:26:51 PM,04/16/2015 08:30:33 PM,N,1,-73.99195861816406,40.69048309326172,-73.99944305419923,40.67503356933594,1,0.99,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2,1.0
7959287,2,06/21/2015 05:20:06 PM,06/21/2015 05:32:28 PM,N,1,-73.89081573486328,40.746780395507805,-73.86244201660156,40.74985122680664,1,1.46,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,2,1.0
17062833,2,05/16/2015 10:17:03 PM,05/16/2015 10:21:25 PM,N,1,-73.86923217773438,40.73417663574219,-73.86267852783203,40.738628387451165,1,0.58,5.0,0.5,0.5,1.89,0.0,,0.3,8.19,1,1.0
14507587,1,12/09/2015 04:31:00 PM,12/09/2015 04:41:35 PM,N,1,-73.94798278808595,40.81689834594727,-73.92549896240233,40.81021499633789,1,1.4,8.5,1.0,0.5,2.0,0.0,,0.3,12.3,1,1.0
17975661,2,06/12/2015 12:25:55 AM,06/12/2015 12:34:30 AM,N,1,-73.92520141601561,40.82736587524414,-73.88838195800781,40.81736755371094,1,2.2,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2,1.0
10382160,2,10/24/2015 12:59:55 AM,10/24/2015 01:09:42 AM,N,1,-73.91595458984375,40.77271270751953,-73.90299224853516,40.745880126953125,5,2.97,11.5,0.5,0.5,0.0,0.0,,0.3,12.8,2,1.0
15028102,2,09/24/2015 10:34:31 AM,09/24/2015 10:37:03 AM,N,1,-73.90882873535155,40.82429122924805,-73.919189453125,40.8258056640625,1,0.61,-4.0,0.0,-0.5,0.0,0.0,,-0.3,-4.8,4,1.0
14496047,1,10/07/2015 12:10:19 AM,10/07/2015 12:18:28 AM,N,1,-73.94942474365233,40.80217361450195,-73.93706512451173,40.82707214355469,1,2.1,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,2,1.0
3642216,2,07/22/2015 02:40:07 PM,07/22/2015 02:40:20 PM,N,1,-73.93695831298828,40.764591217041016,-73.93682861328125,40.76465606689453,1,0.0,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,2,1.0
2359878,2,01/12/2015 07:25:56 PM,01/12/2015 07:33:46 PM,N,1,-73.95314025878906,40.7278709411621,-73.96817016601561,40.71094131469727,1,1.57,7.5,1.0,0.5,0.0,0.0,,0.3,9.3,2,1.0
17530838,2,11/21/2015 10:52:17 PM,11/21/2015 11:39:46 PM,N,1,-73.92552185058594,40.65138626098633,-73.97198486328125,40.763347625732415,1,13.25,43.5,0.5,0.5,0.0,0.0,,0.3,44.8,1,1.0
2610455,2,04/08/2015 09:20:01 PM,04/08/2015 09:25:42 PM,N,1,-73.96131134033203,40.80212020874024,-73.96484375,40.80859375,1,0.73,5.5,0.5,0.5,1.36,0.0,,0.3,8.16,1,1.0
8879089,2,12/13/2015 12:32:46 PM,12/13/2015 12:37:55 PM,N,1,-73.95848083496092,40.717132568359375,-73.96405029296875,40.7114486694336,1,0.86,5.5,0.0,0.5,1.26,0.0,,0.3,7.56,1,1.0
2670279,2,11/13/2015 12:21:36 AM,11/13/2015 12:43:31 AM,N,1,-73.88828277587889,40.8397216796875,-73.83060455322266,40.7593879699707,1,8.6,27.0,0.5,0.5,0.0,5.54,,0.3,33.84,1,1.0
6663739,2,09/09/2015 04:08:16 PM,09/09/2015 04:21:37 PM,N,1,-73.96253967285155,40.80463409423828,-73.94416046142578,40.8423957824707,1,3.08,12.5,1.0,0.5,2.86,0.0,,0.3,17.16,1,1.0
7530609,2,06/29/2015 06:27:02 PM,06/29/2015 06:56:43 PM,N,1,-73.97599029541014,40.68373489379882,-74.01133728027342,40.629291534423835,1,5.56,22.5,1.0,0.5,4.0,0.0,,0.3,28.3,1,1.0
14614353,2,10/19/2015 07:44:05 AM,10/19/2015 07:55:56 AM,N,1,-73.90213012695312,40.861236572265625,-73.90914916992188,40.881473541259766,1,2.27,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,2,1.0
18920923,1,04/25/2015 10:38:51 AM,04/25/2015 11:05:03 AM,N,1,-73.99703979492188,40.69625854492188,-73.9940414428711,40.75003433227539,1,5.0,19.5,0.0,0.5,0.0,0.0,,0.3,20.3,2,1.0
9599851,1,01/03/2015 08:32:58 PM,01/03/2015 08:39:17 PM,N,1,-73.91879272460938,40.7657470703125,-73.9368896484375,40.74992752075195,1,1.6,7.0,0.5,0.5,2.05,0.0,,0.3,10.35,1,1.0
9344170,2,11/19/2015 04:53:14 PM,11/19/2015 04:57:57 PM,N,1,-73.94451904296875,40.7153205871582,-73.94837951660156,40.7142333984375,2,0.25,4.5,1.0,0.5,1.58,0.0,,0.3,7.88,1,1.0
4104050,2,04/16/2015 07:23:31 AM,04/16/2015 08:11:03 AM,N,1,-73.94783782958984,40.72274017333984,-73.95259094238281,40.807430267333984,1,9.03,35.0,0.0,0.5,0.0,0.0,,0.3,35.8,2,1.0
4730263,2,08/23/2015 02:17:12 PM,08/23/2015 02:27:15 PM,N,1,-73.94925689697266,40.638870239257805,-73.92974853515625,40.62793731689453,1,2.2,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,2,1.0
12648306,2,12/19/2015 10:28:33 AM,12/19/2015 11:01:35 AM,N,2,-73.95923614501953,40.809112548828125,-73.77639007568358,40.64524459838867,1,18.72,52.0,0.0,0.5,0.0,5.54,,0.3,58.34,1,1.0
7044992,2,08/05/2015 01:20:58 PM,08/05/2015 01:30:20 PM,N,1,-73.90343475341797,40.745410919189446,-73.903076171875,40.77071380615234,5,3.16,11.5,0.0,0.5,2.46,0.0,,0.3,14.76,1,1.0
